Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: A Sequest HT,Score Sequest HT: B Sequest HT,Score Sequest HT: C Sequest HT,Score Sequest HT: D Sequest HT,Score Sequest HT: E Sequest HT,Score Sequest HT: F Sequest HT,Score Sequest HT: G Sequest HT,Score Sequest HT: H Sequest HT,Score Sequest HT: I Sequest HT,Score Sequest HT: J Sequest HT,Score Sequest HT: K Sequest HT,Score Sequest HT: L Sequest HT,# PSMs (by Search Engine): A Sequest HT,# PSMs (by Search Engine): B Sequest HT,# PSMs (by Search Engine): C Sequest HT,# PSMs (by Search Engine): D Sequest HT,# PSMs (by Search Engine): E Sequest HT,# PSMs (by Search Engine): F Sequest HT,# PSMs (by Search Engine): G Sequest HT,# PSMs (by Search Engine): H Sequest HT,# PSMs (by Search Engine): I Sequest HT,# PSMs (by Search Engine): J Sequest HT,# PSMs (by Search Engine): K Sequest HT,# PSMs (by Search Engine): L Sequest HT,# Peptides (by Search Engine): A Sequest HT,# Peptides (by Search Engine): B Sequest HT,# Peptides (by Search Engine): C Sequest HT,# Peptides (by Search Engine): D Sequest HT,# Peptides (by Search Engine): E Sequest HT,# Peptides (by Search Engine): F Sequest HT,# Peptides (by Search Engine): G Sequest HT,# Peptides (by Search Engine): H Sequest HT,# Peptides (by Search Engine): I Sequest HT,# Peptides (by Search Engine): J Sequest HT,# Peptides (by Search Engine): K Sequest HT,# Peptides (by Search Engine): L Sequest HT,# Protein Pathway Groups,# Razor Peptides,Abundances (Normalized): F1: Sample,Abundances (Normalized): F2: Sample,Abundances (Normalized): F3: Sample,Abundances (Normalized): F4: Sample,Abundances (Normalized): F5: Sample,Abundances (Normalized): F6: Sample,Abundances (Normalized): F7: Sample,Abundances (Normalized): F8: Sample,Abundances (Normalized): F9: Sample,Abundances (Normalized): F10: Sample,Abundances (Normalized): F11: Sample,Abundances (Normalized): F12: Sample,Abundance: F1: Sample,Abundance: F2: Sample,Abundance: F3: Sample,Abundance: F4: Sample,Abundance: F5: Sample,Abundance: F6: Sample,Abundance: F7: Sample,Abundance: F8: Sample,Abundance: F9: Sample,Abundance: F10: Sample,Abundance: F11: Sample,Abundance: F12: Sample,Abundances Count: F1: Sample,Abundances Count: F2: Sample,Abundances Count: F3: Sample,Abundances Count: F4: Sample,Abundances Count: F5: Sample,Abundances Count: F6: Sample,Abundances Count: F7: Sample,Abundances Count: F8: Sample,Abundances Count: F9: Sample,Abundances Count: F10: Sample,Abundances Count: F11: Sample,Abundances Count: F12: Sample,Found in Sample: [S1] F1: Sample,Found in Sample: [S2] F2: Sample,Found in Sample: [S3] F3: Sample,Found in Sample: [S4] F4: Sample,Found in Sample: [S5] F5: Sample,Found in Sample: [S6] F6: Sample,Found in Sample: [S7] F7: Sample,Found in Sample: [S8] F8: Sample,Found in Sample: [S9] F9: Sample,Found in Sample: [S10] F10: Sample,Found in Sample: [S11] F11: Sample,Found in Sample: [S12] F12: Sample,# Protein Groups,Modifications,,,,,,,,,,,,
FALSE,High,Master Protein,A0A140TAC3,Epsin-1 OS=Rattus norvegicus OX=10116 GN=Epn1 PE=1 SV=1,0.001,3.429,6,1,1,1,576,60.2,4.81,3.67,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,0,0,1019725.583,,1522206.448,1889265,,750208.6004,1270135.198,262681.4491,3809636.824,1723061.328,4231351.542,1390685.839,724383.9375,,1117818,1889265,,494698.6875,916856.125,160114.6094,2303706.75,1189581.75,3792204,940849.5625,1,,1,1,,1,1,1,1,1,1,1,High,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,B5DEY8,Sorting nexin OS=Rattus norvegicus OX=10116 GN=Snx6 PE=1 SV=1,0.001,3.423,4,1,3,1,406,46.6,6.16,,2.08,,,3.48,3.21,,,,,,,,1,,,1,1,,,,,,,,1,,,1,1,,,,,,,0,0,1181640.083,1272250.289,,,2473180.219,3512206.06,,,,,,,839403.375,618324.0781,,,940733.875,2316000.813,,,,,,,1,1,,,1,1,,,,,,,Peak Found,High,Not Found,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,F1M0X6,"Mago homolog B, exon junction complex subunit OS=Rattus norvegicus OX=10116 GN=Magohb PE=3 SV=2",0.001,3.415,7,1,1,1,148,17.3,6.39,,,,,,2.95,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,0,0,,,,598318.3125,,4335849.464,,,1621802.248,6593887.218,811714.1911,,,,,598318.3125,,2859123.5,,,980712.0625,4552344,727471.0625,,,,,1,,1,,,1,1,1,,Not Found,Not Found,Not Found,Peak Found,Not Found,High,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q3T1L0,Aldehyde dehydrogenase family 16 member A1 OS=Rattus norvegicus OX=10116 GN=Aldh16a1 PE=2 SV=1,0.001,3.413,2,1,2,1,802,85.4,6.15,2.76,,,,2.59,,,,,,,,1,,,,1,,,,,,,,1,,,,1,,,,,,,,0,0,1087284.869,504166.0968,,,1090375.446,1842251.521,,,,,,,772376.125,245028.8594,,,414750.6563,1214808,,,,,,,1,1,,,1,1,,,,,,,High,Peak Found,Not Found,Not Found,High,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q6MGA6,Proteasome subunit beta OS=Rattus norvegicus OX=10116 GN=Psmb9 PE=1 SV=1,0.001,3.389,11,2,3,2,219,23.3,5.01,2.61,,3.09,2.42,,,,,,,,,1,,1,1,,,,,,,,,1,,1,1,,,,,,,,,0,0,,,1381970.688,1448112.125,,410281.4162,,,,,,,,,1014837.188,1448112.125,,270545.6563,,,,,,,,,1,1,,1,,,,,,,High,Not Found,High,High,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A1B0GWU0,Centriolin OS=Rattus norvegicus OX=10116 GN=Cntrl PE=4 SV=1,0.001,3.387,1,1,77,1,2335,268.1,5.6,37.71,,1.82,4.39,,5.38,27.64,25.16,19.32,2.02,0,33.97,15,,1,5,,2,14,10,10,2,1,17,1,,1,1,,1,1,1,1,1,1,1,0,0,117428032.2,361955774.8,50394815.8,119530547,394855607.1,217465192.8,119805771.2,112304735.7,131272978.8,134210834.8,77692639.96,109744909,83417521.04,175913476.2,37006959.38,119530547,150192874.1,143399776.3,86482647.96,68454125.53,79381437.48,92657618.85,69629369.5,74246423.45,2,1,1,1,2,2,2,2,1,1,1,2,High,Peak Found,High,High,Peak Found,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q66H12,Alpha-N-acetylgalactosaminidase OS=Rattus norvegicus OX=10116 GN=Naga PE=2 SV=1,0.001,3.377,3,1,2,1,415,46.8,5.86,,,,,,2.5,,,,2.26,,,,,,,,1,,,,1,,,,,,,,1,,,,1,,,0,0,8165805.411,8746167.169,6393618.964,,10860260.28,9867694.146,4425792.444,7407576.695,2925065.335,3333524.099,,4400411.921,5800755,4250709,4695094,,4130962.5,6506904,3194789.75,4515207.5,1768801.875,2301426.75,,2977038.75,1,1,1,,1,1,1,1,1,1,,1,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,High,Peak Found,Peak Found,Peak Found,High,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q5M7T6,V-type proton ATPase subunit OS=Rattus norvegicus OX=10116 GN=Atp6v0d1 PE=1 SV=1,0.001,3.364,6,2,2,2,351,40.3,5,,,2.26,,,,,,2.18,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,0,0,3702676.89,1645806.45,4053173.253,2128675.25,,2393543.516,1478671.231,1343080.512,6124086.426,1501514.062,626608.7263,1220105.95,2630275.938,799875.4375,2976409.688,2128675.25,,1578338.125,1067389.344,818660.0625,3703266.188,1036628.063,561576.625,825446.0625,2,1,2,1,,1,2,1,2,1,1,1,Peak Found,Peak Found,High,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A0G2K1Q7,Ankyrin-3 OS=Rattus norvegicus OX=10116 GN=Ank3 PE=1 SV=1,0.001,3.355,1,1,1,1,1963,214.1,6.49,,,,,,2.02,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,0,0,,,44013747.71,48254188,4710140.074,7682309.616,44218260.78,,8134258.57,49033057.91,31225132.15,21262142.63,,,32321082,48254188,1791615.625,5065829,31919266,,4918827.5,33851860,27984456,14384613,,,1,1,1,1,1,,1,1,1,1,Not Found,Not Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P11884,"Aldehyde dehydrogenase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Aldh2 PE=1 SV=1",0.001,3.344,3,1,1,1,519,56.5,7.05,,,,,,2.95,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,0,0,967992.2611,763540.8656,570841.6316,,1373475.39,2795883.563,554382.3959,798833.3139,,,,632514.1195,687634.0625,371087.125,419192.1875,,522434.5625,1843647.125,400184.875,486920.125,,,,427918.8125,1,1,1,,1,1,1,1,,,,1,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,High,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P70580,Membrane-associated progesterone receptor component 1 OS=Rattus norvegicus OX=10116 GN=Pgrmc1 PE=1 SV=3,0.001,3.341,8,1,1,1,195,21.6,4.6,,,2.88,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,D4A1Q0,60S ribosomal protein L36 OS=Rattus norvegicus OX=10116 PE=3 SV=1,0.001,3.339,18,2,7,2,104,12.1,11.71,2.66,,2.48,,,,2.04,5.46,2.69,,,2.29,1,,1,,,,1,2,1,,,1,1,,1,,,,1,2,1,,,1,0,0,3547629.66,734157.0381,3282365.064,2078542,2241323.897,3588907.302,2752771.072,3879929.535,2837055.698,3077810.202,780529.9458,4214663.041,2520134.813,356806.3438,2410373.938,2078542,852541.7188,2366578.75,1987107.375,2364968.688,1715582,2124884.813,699523.25,2851372.875,2,1,2,1,2,2,2,2,2,2,1,2,High,Peak Found,High,Peak Found,Peak Found,Peak Found,High,High,High,Peak Found,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q5U2S1,NEDD4 family-interacting protein 1 OS=Rattus norvegicus OX=10116 GN=Ndfip1 PE=2 SV=1,0.001,3.337,11,1,1,1,221,24.9,4.68,,,,,,,,,2.54,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,0,0,,,,,,,1284884.394,759001.3725,12821956.89,10006956.75,,587530.2581,,,,,,,927502.9375,462641,7753502.5,6908688,,397485.5938,,,,,,,1,1,1,1,,1,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,High,Peak Found,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q6TXG9,Swi5-dependent recombination DNA repair protein 1 homolog OS=Rattus norvegicus OX=10116 GN=Sfr1 PE=2 SV=1,0.001,3.33,5,1,1,1,251,28.7,5.17,,,,,,2.51,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,0,0,1318455.478,,,1106536.25,,2853476.86,,,,,,,936593.125,,,1106536.25,,1881625,,,,,,,1,,,1,,1,,,,,,,Peak Found,Not Found,Not Found,Peak Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q5RJP7,Platelet-derived growth factor receptor-like protein OS=Rattus norvegicus OX=10116 GN=Pdgfrl PE=2 SV=1,0.001,3.328,6,1,1,1,375,41.9,8.38,,,,,,,,,,,4.11,,,,,,,,,,,,1,,,,,,,,,,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q6AYD5,G1 to S phase transition 1 OS=Rattus norvegicus OX=10116 GN=Gspt1 PE=1 SV=1,0.001,3.316,6,2,2,2,636,68.7,5.21,,,,2.77,,1.87,,,,,,,,,,1,,1,,,,,,,,,,1,,1,,,,,,,0,0,631420.236,1586211.713,,3473665.5,2385439.476,2535168.702,2683036.011,,3829853.29,,,,448542.9063,770911.9063,,3473665.5,907359.5625,1671727.875,1936768.625,,2315931.75,,,,1,2,,1,1,1,1,,1,,,,Peak Found,Peak Found,Not Found,High,Peak Found,High,Peak Found,Not Found,Peak Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A0G2K739,Ubiquitin-conjugating enzyme E2 D3 OS=Rattus norvegicus OX=10116 GN=Ube2d3 PE=1 SV=1,0.001,3.308,8,1,8,1,146,16.6,6.76,3.3,3.04,3.13,,2.63,5.11,,,2.95,,2.68,,1,1,1,,1,2,,,1,,1,,1,1,1,,1,1,,,1,,1,,0,0,13595881.85,4586433.378,9900366.027,7094190,7107048.89,10539873.01,5041879.14,3009127.189,5474779.724,4537778.635,3418772.395,3803752.581,9658126.25,2229044.25,7270240.75,7094190,2703337.828,6950148.719,3639516.313,1834180.625,3310627.125,3132830.25,3063957.75,2573377,1,1,1,1,1,1,1,1,1,1,1,1,High,High,High,Peak Found,High,High,Peak Found,Peak Found,High,Peak Found,High,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q6AYF8,RCG43931 OS=Rattus norvegicus OX=10116 GN=Serpinb9 PE=1 SV=1,0.001,3.295,4,1,4,1,374,42.3,5.86,,1.96,,,1.62,,3.48,2.28,,,,,,1,,,1,,1,1,,,,,,1,,,1,,1,1,,,,,0,0,820923.1636,,5238751.253,,1489199.27,,2917663.99,1728824.543,2068196.814,1222723.123,1512839.361,904017.3499,583160.375,,3847027.75,,566452.9375,,2106136.5,1053786.125,1250649.125,844154,1355830.5,611600.625,1,,1,,1,,1,1,1,1,1,1,Peak Found,High,Peak Found,Not Found,High,Not Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,D4ADS9,EFR3 homolog A OS=Rattus norvegicus OX=10116 GN=Efr3a PE=1 SV=1,0.001,3.292,2,1,1,1,819,92.5,6.83,,,4.13,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,0,0,,,918525.0659,860434.125,,,,,,,,,,,674510.25,860434.125,,,,,,,,,,,1,1,,,,,,,,,Not Found,Not Found,High,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q66H71,Serine/threonine-protein phosphatase CPPED1 OS=Rattus norvegicus OX=10116 GN=Cpped1 PE=1 SV=1,0.001,3.284,4,1,3,1,312,35.2,5.67,2.64,,,,2.39,3.13,,,,,,,1,,,,1,1,,,,,,,1,,,,1,1,,,,,,,0,0,1990389.158,860743.8286,,,2165972.352,3235408.663,536990.0602,,,925794.1171,,,1413915.625,418328.5625,,,823879.9375,2133476.5,387630.0938,,,639157.625,,,1,1,,,1,1,1,,,1,,,High,Peak Found,Not Found,Not Found,High,High,Peak Found,Not Found,Not Found,Peak Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q63186,Translation initiation factor eIF-2B subunit delta OS=Rattus norvegicus OX=10116 GN=Eif2b4 PE=2 SV=1,0.001,3.279,5,2,2,2,524,57.8,9.17,,,,4.95,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,0,0,,,1310647.262,1467639.125,378757.3571,756818.2484,723813.2179,569911.2106,,912243.6852,,1257527.164,,,962461.5,1467639.125,144069.5156,499057.1875,522489.7188,347383.1563,,629802.5625,,850762.875,,,1,1,1,1,1,1,,1,,1,Not Found,Not Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A0G2JZB8,Neuronal membrane glycoprotein M6-b OS=Rattus norvegicus OX=10116 GN=Gpm6b PE=3 SV=1,0.001,3.271,4,1,3,1,291,31.5,5.95,,,,,,,,,3.24,2.79,3.09,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,0,0,1168945.492,,,,,831576.7641,989990.42,1124714.489,2376112.202,2676347.755,1018384.636,3419102.996,830385.5,,,,,548354.0625,714631.625,685557.4375,1436847.125,1847719.75,912692.375,2313147.563,1,,,,,1,1,1,1,1,1,1,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,High,High,High,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P31652,Sodium-dependent serotonin transporter OS=Rattus norvegicus OX=10116 GN=Slc6a4 PE=1 SV=1,0.001,3.27,3,1,2,1,630,70.1,6.06,,,,2.84,,2.93,,,,,,,,,,1,,1,,,,,,,,,,1,,1,,,,,,,0,0,2132611.056,,1152366.572,1235930.875,1144417.053,906653.6492,1457142.429,2613820.707,1095706.951,1781908.99,1067622.639,1482585.923,1514946,,846229.5625,1235930.875,435306.6875,597860.875,1051848.625,1593225.875,662579.5625,1230209.5,956820.25,1003023.313,1,,1,1,1,1,1,1,1,1,1,1,Peak Found,Not Found,Peak Found,High,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P02764,Alpha-1-acid glycoprotein OS=Rattus norvegicus OX=10116 GN=Orm1 PE=2 SV=1,0.001,3.267,4,1,6,1,205,23.6,5.91,3.53,,,3.1,6.02,6.75,,,,,,,1,,,1,2,2,,,,,,,1,,,1,1,1,,,,,,,0,0,3967680.591,1453898.939,1781944.402,1730098,5506034.021,5912757.588,5927532.992,12933793.3,5341622.046,614043.2941,250080.4878,4072905.143,2818527,706606.8125,1308554.125,1730098,2094353.125,3898960.125,4278831.844,7883652.5,3230106,423928.4375,224126.0781,2755468.5,1,1,1,1,1,1,1,1,1,1,1,1,High,Peak Found,Peak Found,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q5U305,ER lumen protein-retaining receptor 2 OS=Rattus norvegicus OX=10116 GN=Kdelr2 PE=2 SV=1,0.001,3.266,5,1,6,1,212,24.4,8.72,,,,2.93,,,3.48,2.54,3.3,3.55,,2.75,,,,1,,,1,1,1,1,,1,,,,1,,,1,1,1,1,,1,0,0,,,,651308.875,,,2184945.053,2037039.193,2138558.799,1709992.237,860713.3425,2800453.615,,,,651308.875,,,1577218.125,1241655,1293197.375,1180559,771384.875,1894608.75,,,,1,,,1,1,1,1,1,1,Not Found,Not Found,Not Found,High,Not Found,Not Found,High,High,High,High,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,B0BNL7,RELT-like 1 OS=Rattus norvegicus OX=10116 GN=Rell1 PE=1 SV=1,0.001,3.261,14,1,2,1,272,29.5,8.1,,,5.32,,,,,,2.77,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,0,0,,,1109647.975,,,,,,,,,,,,814859.5625,,,,,,,,,,,,1,,,,,,,,,,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,D3ZRD9,Allograft inflammatory factor 1-like OS=Rattus norvegicus OX=10116 GN=Aif1l PE=4 SV=1,0.001,3.26,7,1,1,1,150,17,7.18,,,,,2.57,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,0,0,,,,1074875.375,2370071.056,2193928.658,,,,,,,,,,1074875.375,901513.8125,1446709.125,,,,,,,,,,1,1,1,,,,,,,Not Found,Not Found,Not Found,Peak Found,High,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q5EBA7,HGF activator OS=Rattus norvegicus OX=10116 GN=Hgfac PE=1 SV=1,0.001,3.259,3,2,8,2,653,70.7,7.09,4.39,,2.63,2.62,,,2.16,,2.55,2.69,2.92,,2,,1,1,,,1,,1,1,1,,2,,1,1,,,1,,1,1,1,,0,0,4535387.637,3522673.558,3301066.195,4989458,3207337.587,3361244.329,4043801.333,3638285.985,5025997.528,6212026.868,3737829.767,5487760.137,3221809.875,1712048.25,2424106.938,4989458,1219988.375,2216454.406,2919046.75,2217677.5,3039246.25,4288712,3349902,3712669.375,2,1,2,2,1,2,2,2,2,2,2,2,High,Peak Found,High,High,Peak Found,Peak Found,High,Peak Found,High,High,High,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,F1M9Z9,ADAM metallopeptidase domain 12 OS=Rattus norvegicus OX=10116 GN=Adam12 PE=4 SV=3,0.001,3.256,2,1,1,1,882,96.5,8.15,,,,,,,,,,,2.97,,,,,,,,,,,,1,,,,,,,,,,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A0G2JTK6,"Metastasis-associated 1 family, member 3 OS=Rattus norvegicus OX=10116 GN=Mta3 PE=1 SV=1",0.001,3.251,3,1,1,1,582,65.7,8.73,,,,,,2.67,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,D3ZES5,Ectonucleotide pyrophosphatase/phosphodiesterase family member 2 OS=Rattus norvegicus OX=10116 GN=Enpp2 PE=1 SV=3,0.001,3.246,2,1,1,1,858,98.1,6.3,,,,,,,,,,3.45,,,,,,,,,,,,1,,,,,,,,,,,,1,,,0,0,1465273.123,,1721492.719,722385.5625,,976832.5364,,,,719661.6774,,,1040888.188,,1264162,722385.5625,,644137.875,,,,496846.1563,,,1,,1,1,,1,,,,1,,,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,D4A3X3,ISG15 ubiquitin-like modifier OS=Rattus norvegicus OX=10116 GN=Isg15 PE=1 SV=1,0.001,3.236,11,1,1,1,161,18.2,8.02,2.42,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,0,0,5038697.387,,473094.3723,125188.5859,,,212088.892,,,,,,3579346.75,,347412.4063,125188.5859,,,153097.875,,,,,,1,,1,1,,,1,,,,,,High,Not Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,D3ZQ77,"Similar to HTGN29 protein; keratinocytes associated transmembrane protein 2, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=RGD1310352 PE=1 SV=1",0.001,3.235,5,1,1,1,257,28.2,5.07,,,,,,,,,2.52,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,0,0,23726567.4,25008802.1,47548420.85,40831424,17329740.05,12792782.98,15391903.5,33152062.91,31214306.85,40032546.06,15545087.91,44020432.45,16854676,12154483,34916736,40831424,6591785.5,8435751,11110755,20207478,18875450,27638010,13931753,29781424,1,1,1,1,1,1,1,1,1,1,1,1,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,D3Z863,"CWF19-like 1, cell cycle control (S. pombe) (Predicted) OS=Rattus norvegicus OX=10116 GN=Cwf19l1 PE=1 SV=1",0.001,3.231,3,1,1,1,537,60.3,7.27,,,,,,2.08,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,0,0,,,,,,939900.7396,,,,,,,,,,,,619784.5,,,,,,,,,,,,1,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,D3ZN21,RNA helicase OS=Rattus norvegicus OX=10116 GN=Ddx3y PE=1 SV=1,0.001,3.223,3,2,2,1,659,72.9,7.03,,,,5.77,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,0,0,,,334562.9048,579785.75,,,397299.9752,,,331499.1463,402352.9519,,,,245683.125,579785.75,,,286793.8125,,,228863.2031,360595.0625,,,,1,1,,,1,,,1,1,,Not Found,Not Found,Peak Found,High,Not Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9WUQ1,A disintegrin and metalloproteinase with thrombospondin motifs 1 OS=Rattus norvegicus OX=10116 GN=Adamts1 PE=2 SV=1,0.001,3.209,2,1,2,1,967,105.6,7.72,,,,,,,2.51,,,,3.2,,,,,,,,1,,,,1,,,,,,,,1,,,,1,,0,0,802933.4554,,10172869.17,11237842.5,,605508.5291,1738610.01,3411845.931,,9412608.431,2548692.028,4861600.35,570381,,7470350.875,11237842.5,,399281.3125,1255028,2079653.438,,6498356.75,2284178,3289049.5,1,,1,1,,1,1,1,,1,1,1,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,High,Peak Found,Not Found,Peak Found,High,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,D3Z9P1,3-ketodihydrosphingosine reductase OS=Rattus norvegicus OX=10116 GN=Kdsr PE=1 SV=1,0.001,3.208,3,1,2,1,332,36,8.29,,,1.76,0,,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,,,,,,,0,0,4319793.562,3937580.391,8155747.458,3464374.75,11015001.34,7472986.151,,,306862.4985,,,,3068658,1913696.375,5989096.5,3464374.75,4189822,4927798,,,185561.3125,,,,1,1,1,1,1,1,,,1,,,,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q6AY18,Inorganic pyrophosphatase 1 OS=Rattus norvegicus OX=10116 GN=Sar1a PE=1 SV=1,0.001,3.208,6,1,1,1,198,22.4,6.68,,,2.93,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
