Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: A Sequest HT,Score Sequest HT: B Sequest HT,Score Sequest HT: C Sequest HT,Score Sequest HT: D Sequest HT,Score Sequest HT: E Sequest HT,Score Sequest HT: F Sequest HT,Score Sequest HT: G Sequest HT,Score Sequest HT: H Sequest HT,Score Sequest HT: I Sequest HT,Score Sequest HT: J Sequest HT,Score Sequest HT: K Sequest HT,Score Sequest HT: L Sequest HT,# PSMs (by Search Engine): A Sequest HT,# PSMs (by Search Engine): B Sequest HT,# PSMs (by Search Engine): C Sequest HT,# PSMs (by Search Engine): D Sequest HT,# PSMs (by Search Engine): E Sequest HT,# PSMs (by Search Engine): F Sequest HT,# PSMs (by Search Engine): G Sequest HT,# PSMs (by Search Engine): H Sequest HT,# PSMs (by Search Engine): I Sequest HT,# PSMs (by Search Engine): J Sequest HT,# PSMs (by Search Engine): K Sequest HT,# PSMs (by Search Engine): L Sequest HT,# Peptides (by Search Engine): A Sequest HT,# Peptides (by Search Engine): B Sequest HT,# Peptides (by Search Engine): C Sequest HT,# Peptides (by Search Engine): D Sequest HT,# Peptides (by Search Engine): E Sequest HT,# Peptides (by Search Engine): F Sequest HT,# Peptides (by Search Engine): G Sequest HT,# Peptides (by Search Engine): H Sequest HT,# Peptides (by Search Engine): I Sequest HT,# Peptides (by Search Engine): J Sequest HT,# Peptides (by Search Engine): K Sequest HT,# Peptides (by Search Engine): L Sequest HT,# Protein Pathway Groups,# Razor Peptides,Abundances (Normalized): F1: Sample,Abundances (Normalized): F2: Sample,Abundances (Normalized): F3: Sample,Abundances (Normalized): F4: Sample,Abundances (Normalized): F5: Sample,Abundances (Normalized): F6: Sample,Abundances (Normalized): F7: Sample,Abundances (Normalized): F8: Sample,Abundances (Normalized): F9: Sample,Abundances (Normalized): F10: Sample,Abundances (Normalized): F11: Sample,Abundances (Normalized): F12: Sample,Abundance: F1: Sample,Abundance: F2: Sample,Abundance: F3: Sample,Abundance: F4: Sample,Abundance: F5: Sample,Abundance: F6: Sample,Abundance: F7: Sample,Abundance: F8: Sample,Abundance: F9: Sample,Abundance: F10: Sample,Abundance: F11: Sample,Abundance: F12: Sample,Abundances Count: F1: Sample,Abundances Count: F2: Sample,Abundances Count: F3: Sample,Abundances Count: F4: Sample,Abundances Count: F5: Sample,Abundances Count: F6: Sample,Abundances Count: F7: Sample,Abundances Count: F8: Sample,Abundances Count: F9: Sample,Abundances Count: F10: Sample,Abundances Count: F11: Sample,Abundances Count: F12: Sample,Found in Sample: [S1] F1: Sample,Found in Sample: [S2] F2: Sample,Found in Sample: [S3] F3: Sample,Found in Sample: [S4] F4: Sample,Found in Sample: [S5] F5: Sample,Found in Sample: [S6] F6: Sample,Found in Sample: [S7] F7: Sample,Found in Sample: [S8] F8: Sample,Found in Sample: [S9] F9: Sample,Found in Sample: [S10] F10: Sample,Found in Sample: [S11] F11: Sample,Found in Sample: [S12] F12: Sample,# Protein Groups,Modifications,,,,,,,,,,,,
FALSE,High,Master Protein,P49006,MARCKS-related protein OS=Homo sapiens OX=9606 GN=MARCKSL1 PE=1 SV=2,0,4.146,8,1,2,1,195,19.5,4.67,,3.5,,3.87,,,,,,,,,,1,,1,,,,,,,,,,1,,1,,,,,,,,,0,0,,3974146.926,3287821.34,2444150.659,1683085.125,,,,,,,,,1950721.5,2309113.75,1810483.875,1683085.125,,,,,,,,,1,1,1,1,,,,,,,,Not Found,High,Peak Found,High,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P11413,Glucose-6-phosphate 1-dehydrogenase OS=Homo sapiens OX=9606 GN=G6PD PE=1 SV=4,0,4.105,6,2,2,2,515,59.2,6.84,,,6.1,,,,,,3.2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,0,0,2719329.91,,3423357.732,2962574.92,1164057.25,,760454.4797,,5631171.338,2443777.488,1530449.854,,1246804.938,,2404304.125,2194502.25,1164057.25,,536848.25,,2764989.125,1746004.813,997443,,2,,2,1,1,,1,,2,2,1,,Peak Found,Not Found,High,Peak Found,Peak Found,Not Found,Peak Found,Not Found,High,Peak Found,Peak Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P55285,Cadherin-6 OS=Homo sapiens OX=9606 GN=CDH6 PE=1 SV=1,0,4.095,3,2,5,2,790,88.3,4.93,,,,,,,3.64,3.38,2.12,5.28,,,,,,,,,1,1,1,2,,,,,,,,,1,1,1,2,,,0,0,,,841641.6015,1335843.296,387544.75,457030.7461,3503639.616,4337944.108,2120557.777,1489945.753,1161155.175,1582698.791,,,591104.5625,989514.5938,387544.75,174317.5,2473419.313,2789872.5,1041225.5,1064521,756761.875,1004080,,,1,2,1,1,2,2,1,1,1,1,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,E7EVM0,Thyroglobulin OS=Homo sapiens OX=9606 GN=TG PE=1 SV=1,0,4.088,1,1,4,1,901,99.3,6.54,2.6,2.82,2.71,,,,3.08,,,,,,1,1,1,,,,1,,,,,,1,1,1,,,,1,,,,,,0,0,5388300.453,7218411.727,6611601.899,3679091.391,1803170.625,4514640.779,6137453.554,3357881.172,6584071.361,5744297.997,3120098.321,4280056.412,2470520.25,3543178.25,4643482.5,2725255.75,1803170.625,1721943,4332779,2159562.25,3232877.25,4104126.5,2033467.625,2715310.75,1,1,1,1,1,1,1,1,1,1,1,1,High,High,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,B4DXZ6,Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens OX=9606 GN=FXR1 PE=1 SV=1,0,4.076,3,2,2,2,608,68.3,6.05,,,,4.41,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,0,0,6101666.981,8180644.018,8109880.4,6179160.172,2275464.25,7301350.801,11891851.26,7333541.026,13944738.27,13640816.04,6481943.668,13529563.67,2797596.75,4015492.75,5695758.5,4577160.5,2275464.25,2784830.625,8395137,4716438,6847074.5,9745948.875,4224489.5,8583291,1,1,1,2,1,2,1,1,1,2,1,1,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,J3KS17,Beta-2-glycoprotein 1 (Fragment) OS=Homo sapiens OX=9606 GN=APOH PE=1 SV=1,0,4.052,17,2,18,2,104,11.7,6.49,2.22,5.77,,2.02,12.42,5.95,5.73,6.09,,5.68,,5.76,1,2,,1,4,2,2,2,,2,,2,1,1,,1,2,2,2,2,,2,,2,0,0,24167540.54,33286518.14,16947932.41,9159791.661,17153982.56,31356444.46,36142747.89,41894337.86,4227959.385,19374429.37,31848201.79,30800083.88,11080747.78,16338783.59,11902928.94,6785038,17153982.56,11959757.75,25515230,26943606.97,2075991.125,13842441.5,20756489.25,19539882.38,2,1,1,1,2,2,2,2,1,2,2,2,High,High,Peak Found,High,High,High,High,High,Peak Found,High,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P61758,Prefoldin subunit 3 OS=Homo sapiens OX=9606 GN=VBP1 PE=1 SV=4,0,4.032,12,2,2,2,197,22.6,7.11,,,3.3,,,,,,,0,,,,,1,,,,,,,1,,,,,1,,,,,,,1,,,0,0,,,664856.8934,,199823.0938,,1028932.456,931302.275,605363.9919,407212.2404,511976.4308,,,,466944.5313,,199823.0938,,726382.1875,598950.6875,297242.75,290940.7813,333671.375,,,,1,,1,,1,1,1,1,1,,Not Found,Not Found,High,Not Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q6FHJ7,Secreted frizzled-related protein 4 OS=Homo sapiens OX=9606 GN=SFRP4 PE=1 SV=2,0,4.032,5,1,1,1,346,39.8,8.82,,,4.09,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,0,0,,1441511.201,1405831.235,,,,,954898.8928,1159625.285,,903937.351,2265612.403,,707569.9375,987348.125,,,,,614126.4375,569393.3125,,589124.8125,1437327.25,,1,1,,,,,1,1,,1,1,Not Found,Peak Found,High,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,K7ERZ3,Perilipin-3 (Fragment) OS=Homo sapiens OX=9606 GN=PLIN3 PE=1 SV=1,0,4.006,6,1,1,1,292,32,5.14,,,,,,,,,,3.69,,,,,,,,,,,,1,,,,,,,,,,,,1,,,0,0,,,,,,,,1675051.418,,1315053.611,,,,,,,,,,1077279.875,,939565.875,,,,,,,,,,1,,1,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,High,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P22532,Small proline-rich protein 2D OS=Homo sapiens OX=9606 GN=SPRR2D PE=2 SV=2,0,3.993,36,2,3,1,72,7.9,8.37,,,,2.43,5.06,,,,,,,,,,,1,2,,,,,,,,,,,1,2,,,,,,,,0,0,5854438.057,2708899.203,3857671.738,5267368.094,993024.5,,,8812817.249,7467741.562,,,6884325.972,2684243,1329671,2709333,3901758.25,993024.5,,,5667808.5,3666772.5,,,4367485.5,1,1,1,1,1,,,1,1,,,1,Peak Found,Peak Found,Peak Found,Peak Found,High,Not Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,O00487,26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens OX=9606 GN=PSMD14 PE=1 SV=1,0,3.991,6,2,3,2,310,34.6,6.52,,,3.17,5.43,,,,,,,,,,,1,2,,,,,,,,,,,1,2,,,,,,,,,0,0,786089.1764,1474240.585,5687331.425,6197060.816,1488487.906,3056874.63,2526785.615,,2693185.238,3539410.385,,,360419.625,723635.25,3994345.75,4590420.25,1488487.906,1165931.938,1783802.281,,1322394.125,2528801.25,,,1,1,2,2,2,2,2,,1,2,,,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,C9J0J7,Profilin OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=1,0,3.978,15,1,7,1,91,9.8,9.17,,,3.05,3.63,,3.8,2.82,,3.27,3.33,,3.71,,,1,1,,1,1,,1,1,,1,,,1,1,,1,1,,1,1,,1,0,0,,2177381.501,3372194.155,5112062.908,7676063.5,2892411.696,2231060.808,1942872.623,2377540.296,3793465.968,1598915.027,2932189.576,,1068774,2368370.75,3786717.25,7676063.5,1103203.625,1575033.25,1249524.375,1167407.75,2710316.25,1042063.938,1860210.5,,1,1,1,1,1,1,1,1,1,1,1,Not Found,Peak Found,High,High,Peak Found,High,High,Peak Found,High,High,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A087WTF6,Neural cell adhesion molecule 1 OS=Homo sapiens OX=9606 GN=NCAM1 PE=1 SV=1,0,3.963,2,2,3,2,848,93.3,4.87,2.44,3.15,,,,,,,,2.98,,,1,1,,,,,,,,1,,,1,1,,,,,,,,1,,,0,0,3738021.828,3355977.243,,3331591.294,1114307.625,3072828.298,3525566.142,3725899.082,7057815.624,4729896.596,2759338.785,3145520.454,1713872.25,1647291.125,,2467848,1114307.625,1172016.875,2488898.5,2396246.5,3465492.75,3379367.5,1798349.125,1995549.75,1,1,,1,1,1,1,1,1,1,1,1,High,High,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,O95747,Serine/threonine-protein kinase OSR1 OS=Homo sapiens OX=9606 GN=OXSR1 PE=1 SV=1,0,3.923,3,1,2,1,527,58,6.43,,,2.57,2.92,,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,,,,,,,0,0,,,1232420.996,1372581.946,,,,2338925.972,2194710.82,,,2361485.925,,,865558.0625,1016728.438,,,,1504239.125,1077635.75,,,1498150.375,,,1,1,,,,1,1,,,1,Not Found,Not Found,High,High,Not Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q6EMK4,Vasorin OS=Homo sapiens OX=9606 GN=VASN PE=1 SV=1,0,3.9,3,1,1,1,673,71.7,7.39,,,,,,,,,,,,4.75,,,,,,,,,,,,1,,,,,,,,,,,,1,0,0,,,,,,,1101556.202,,1937367.696,,,855740.6175,,,,,,,777651.4375,,951276.4375,,,542890.4375,,,,,,,1,,1,,,1,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P49720,Proteasome subunit beta type-3 OS=Homo sapiens OX=9606 GN=PSMB3 PE=1 SV=2,0,3.888,8,1,7,1,205,22.9,6.55,2.58,,,2.33,,,3.54,3.72,3.25,2.84,,3.85,1,,,1,,,1,1,1,1,,1,1,,,1,,,1,1,1,1,,1,0,0,2847941.813,2454084.313,6288134.09,5190249.425,2773971.75,,4947385.513,4658916.109,7778810.013,5331893.488,2199268,5227271.879,1305773.125,1204594.375,4416303.5,3844633.25,2773971.75,,3492642,2996300,3819511.75,3809476,1433333.125,3316233.75,1,1,1,1,1,,1,1,1,1,1,1,High,Peak Found,Peak Found,High,Peak Found,Not Found,High,High,High,High,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9UN37,Vacuolar protein sorting-associated protein 4A OS=Homo sapiens OX=9606 GN=VPS4A PE=1 SV=1,0,3.882,6,2,2,2,437,48.9,7.8,,,,2.45,,,,,,2.99,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,0,0,,,521496.3366,,,,,,,1352113.793,389000.6826,1023250.38,,,366259.0625,,,,,,,966044.25,253524.1563,649160.3125,,,1,,,,,,,1,1,1,Not Found,Not Found,Peak Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,O14531,Dihydropyrimidinase-related protein 4 OS=Homo sapiens OX=9606 GN=DPYSL4 PE=1 SV=2,0,3.881,3,1,2,1,572,61.8,7.09,,,,,,,4.15,4.37,,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A804HI36,Long-chain-fatty-acid--CoA ligase 4 OS=Homo sapiens OX=9606 GN=ACSL4 PE=1 SV=1,0,3.877,3,1,1,1,659,72.9,8.15,,,,,3.62,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,0,0,,,,1452635.934,865479.75,,,2584632.369,1972621.716,,3520688.844,,,,,1076027.75,865479.75,,,1662260.875,968586.6875,,2294545.25,,,,,1,1,,,1,1,,1,,Not Found,Not Found,Not Found,Peak Found,High,Not Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,B7Z5N7,Sec1 family domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SCFD1 PE=1 SV=1,0,3.866,4,1,1,1,457,51.5,6.96,,,2.97,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,0,0,528182.7047,1153249.681,384676.4814,,,1265840.29,,,,,1860925.465,,242170.25,566075.9375,270167.2813,,,482808.0313,,,,,1212824.5,,1,1,1,,,1,,,,,1,,Peak Found,Peak Found,High,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A7I2YQ71,60 kDa chaperonin OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=1,0,3.826,4,1,1,1,310,33.7,8.87,,,2.85,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,0,0,,544904.7332,1292251.431,620520.6032,,,,,,1059855.31,1110255.028,,,267468.0625,907578.375,459645.375,,,,,,757234.4375,723588.625,,,1,1,1,,,,,,1,1,,Not Found,Peak Found,High,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P46783,40S ribosomal protein S10 OS=Homo sapiens OX=9606 GN=RPS10 PE=1 SV=1,0,3.82,14,2,4,2,165,18.9,10.15,,,2.65,,,,,,2.98,2.21,,2.46,,,1,,,,,,1,1,,1,,,1,,,,,,1,1,,1,0,0,,,1977799.604,380731.5775,1349643,1983519.14,4410991.121,4645623.745,5332409.793,7245767.246,,866534.0115,,,1389054.875,282023.6875,1349643,756540.125,3113970.563,2987751.25,2618292.75,5176880.688,,549737.875,,,1,1,1,1,2,1,1,2,,1,Not Found,Not Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Not Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,O00231,26S proteasome non-ATPase regulatory subunit 11 OS=Homo sapiens OX=9606 GN=PSMD11 PE=1 SV=3,0,3.812,3,1,3,1,422,47.4,6.48,,2.27,3.41,3.18,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,,,0,0,,,10979057.33,2787991.247,1588826.75,2076491.013,1971523.973,1125860.477,1935030.699,,,1175747.968,,,7710848.5,2065180.875,1588826.75,792000.8125,1391811.375,724077.375,950128.9375,,,745906.3125,,,1,1,1,1,1,1,1,,,1,Not Found,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,O14828,Secretory carrier-associated membrane protein 3 OS=Homo sapiens OX=9606 GN=SCAMP3 PE=1 SV=3,0,3.809,5,1,1,1,347,38.3,7.64,,,,3.91,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,0,0,,,,2589478.175,986913.6875,,1671132.497,,1418648.475,1000560.803,,948426.9268,,,,1918134,986913.6875,,1179747.875,,696577.5625,714870.3125,,601691.5625,,,,1,1,,1,,1,1,,1,Not Found,Not Found,Not Found,High,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A1B0GTL5,Rab11 family-interacting protein 5 OS=Homo sapiens OX=9606 GN=RAB11FIP5 PE=1 SV=1,0,3.799,1,1,1,1,1324,138.3,5.21,,,,2.87,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,0,0,35805027.37,38208580.25,23333912.54,10551017.17,10990740,23689049.24,23819945.52,26288638.9,2551009.313,32601642.98,25706356.94,28465744.43,16416502,18754792,16387952,7815576.5,10990740,9035313,16815860,16907076,1252583.625,23292884,16753653,18058954,1,1,1,1,1,1,1,1,1,1,1,1,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q99808,Equilibrative nucleoside transporter 1 OS=Homo sapiens OX=9606 GN=SLC29A1 PE=1 SV=3,0,3.795,4,2,2,2,456,50.2,8.29,,,,2,,2.67,,,,,,,,,,1,,1,,,,,,,,,,1,,1,,,,,,,0,0,5661996.486,1016215.815,2345776.068,1176817.471,1732433.5,4202543.287,,,,2228665.74,,,2596009.094,498812.4688,1647493.344,871717.5625,1732433.5,1602904.938,,,,1592314,,,2,1,2,1,1,2,,,,2,,,Peak Found,Peak Found,Peak Found,High,Peak Found,High,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P52943,Cysteine-rich protein 2 OS=Homo sapiens OX=9606 GN=CRIP2 PE=1 SV=1,0,3.789,8,1,2,1,208,22.5,8.72,,,,3.11,,,,,,,2.12,,,,,1,,,,,,,1,,,,,1,,,,,,,1,,0,0,,854910.994,,1711305.618,871777.4375,,,,,3276090.587,1825493.335,1293596.828,,419635.5313,,1267635.125,871777.4375,,,,,2340667.25,1189732.25,820670.8125,,1,,1,1,,,,,2,1,1,Not Found,Peak Found,Not Found,High,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,High,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9P1F3,Costars family protein ABRACL OS=Homo sapiens OX=9606 GN=ABRACL PE=1 SV=1,0,3.772,20,1,2,1,81,9.1,6.29,,,,,,,,4.13,,,,5.58,,,,,,,,1,,,,1,,,,,,,,1,,,,1,0,0,711461.3906,631258.2536,1201620.547,,,,1047782.574,1889439.809,1236402.993,798681.772,846932.3162,1419331.657,326203,309854.9375,843926.1875,,,,739689.5625,1215160,607092.3125,570633.875,551972.8125,900438.25,1,1,1,,,,1,1,1,1,1,1,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,High,Peak Found,Peak Found,Peak Found,High,1,Acetyl [N-Term],,,,,,,,,,,,
FALSE,High,Master Protein,P13671,Complement component C6 OS=Homo sapiens OX=9606 GN=C6 PE=1 SV=3,0,3.762,2,1,1,1,934,104.7,6.76,,,,,,,,2.92,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P31153,S-adenosylmethionine synthase isoform type-2 OS=Homo sapiens OX=9606 GN=MAT2A PE=1 SV=1,0,3.75,4,1,1,1,395,43.6,6.48,,,,3.31,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,0,0,,,2025907.429,1394301.061,,,1796295.022,,,,,1213347.664,,,1422842.125,1032816.688,,,1268107.25,,,,,769759.9375,,,1,1,,,1,,,,,1,Not Found,Not Found,Peak Found,High,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q6V0I7,Protocadherin Fat 4 OS=Homo sapiens OX=9606 GN=FAT4 PE=1 SV=2,0,3.749,0,1,2,1,4981,542.4,4.94,2.9,,,,2.67,,,,,,,,1,,,,1,,,,,,,,1,,,,1,,,,,,,,0,0,,,,,1348843.875,6416143.524,1602727.846,2205337.232,4475992.838,,,,,,,,1348843.875,2447201,1131457.125,1418323.875,2197779.25,,,,,,,,1,1,1,1,1,,,,High,Not Found,Not Found,Not Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q96FQ6,Protein S100-A16 OS=Homo sapiens OX=9606 GN=S100A16 PE=1 SV=1,0,3.741,12,1,3,1,103,11.8,6.79,,,2.79,3.38,3.27,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,,0,0,,,,2388396.224,,,,,,,,,,,,1769184.25,,,,,,,,,,,,1,,,,,,,,,Not Found,Not Found,High,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q96FJ2,"Dynein light chain 2, cytoplasmic OS=Homo sapiens OX=9606 GN=DYNLL2 PE=1 SV=1",0,3.724,25,1,1,1,89,10.3,7.37,,,,,,,,,,2.39,,,,,,,,,,,,1,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P62081,40S ribosomal protein S7 OS=Homo sapiens OX=9606 GN=RPS7 PE=1 SV=1,0,3.72,6,1,2,1,194,22.1,10.1,,,3.08,3.01,,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,,,,,,,0,0,,,1422373.651,1186346.605,216901.7813,,609307.0635,537760.9467,,1055159.081,,439082.9407,,,998966.25,878776.1875,216901.7813,,430144.6563,345851.5,,753879.125,,278558.625,,,1,1,1,,1,1,,1,,1,Not Found,Not Found,High,High,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,B1AH78,Ras-related C3 botulinum toxin substrate 2 (Fragment) OS=Homo sapiens OX=9606 GN=RAC2 PE=1 SV=1,0,3.716,8,1,3,1,166,18.5,6.54,2.93,,,3.56,,3.06,,,,,,,1,,,1,,1,,,,,,,1,,,1,,1,,,,,,,0,0,1644085.293,1728324.477,3070745.763,3398582.611,1005820.75,3616970.964,,,,,,,753808.375,848353.0625,2156656.5,2517471.25,1005820.75,1379560,,,,,,,1,1,1,1,1,1,,,,,,,High,Peak Found,Peak Found,High,Peak Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q02763,Angiopoietin-1 receptor OS=Homo sapiens OX=9606 GN=TEK PE=1 SV=2,0,3.709,2,1,2,1,1124,125.7,6.89,,,3.36,,3.13,,,,,,,,,,1,,1,,,,,,,,,,1,,1,,,,,,,,0,0,,,851495.8586,1201692.123,412064.5,619396.2573,,,,,1204358.906,,,,598025.4375,890143.25,412064.5,236245.8281,,,,,784919.125,,,,1,1,1,1,,,,,1,,Not Found,Not Found,High,Peak Found,High,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q15691,Microtubule-associated protein RP/EB family member 1 OS=Homo sapiens OX=9606 GN=MAPRE1 PE=1 SV=3,0,3.707,7,1,1,1,268,30,5.14,,,3.42,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,0,0,10536060.68,5365171.132,7003514.675,,,12476335.69,3857711.318,4461279.517,,3925436.237,3523005.364,2937060.835,4830753.5,2633509.75,4918732,,,4758637.5,2723378.75,2869193.5,,2804605,2296055,1863300.875,1,1,1,,,1,1,1,,1,1,1,Peak Found,Peak Found,High,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,O14556,"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific OS=Homo sapiens OX=9606 GN=GAPDHS PE=1 SV=2",0,3.682,3,1,2,1,408,44.5,8.19,,,,,,2.65,,,3.42,,,,,,,,,1,,,1,,,,,,,,,1,,,1,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,High,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
